code,label,imgid
0022796906717,haircare,1
0050428283127,makeup,1
4005900666031,skincare,2
7891106912273,skincare,1
5028197965211,skincare,1
0634084471403,skincare,2
7805000311346,skincare,1
5028197248871,skincare,1
5201279048921,skincare,1
7627534169572,skincare,4
4059729277107,makeup,2
8710908332234,haircare,1
4058172925856,skincare,1
6952938413190,makeup,2
9978135848778,makeup,5
8901207025563,haircare,1
05888805,skincare,1
7790010959803,skincare,1
4005900353054,skincare,3
7750045390187,skincare,1
4005900175816,haircare,2
8033564684906,haircare,1
0056100081845,skincare,1
5430000322416,skincare,1
0060815052816,skincare,1
3600542341493,haircare,1
3664262001419,skincare,1
5060669896470,skincare,1
6260008720117,skincare,1
7840010001184,skincare,1
7775021521843,skincare,1
3760077610775,skincare,3
3662217009411,skincare,1
6130024167633,skincare,3
7777200034489,skincare,1
8470001590879,skincare,5
4058172938740,skincare,1
4305615878201,haircare,1
5903864749137,skincare,1
0075020087126,skincare,2
4058172585753,skincare,1
4000196031976,skincare,1
7908240868509,skincare,1
2200275972790,skincare,3
7702433291200,makeup,4
7649991751039,skincare,1
3538396152500,haircare,1
5410091697006,skincare,3
4260123740726,skincare,1
3390150572838,skincare,3
3517360020212,skincare,2
4066447146547,skincare,1
7500435139571,haircare,1
0859975002317,skincare,1
3600541897694,skincare,2
8904355404082,skincare,1
7506306223202,skincare,1
4260491222244,skincare,3
4000196015396,skincare,1
7908371608821,makeup,2
3770018286150,skincare,1
7799054023693,makeup,2
7908132260534,makeup,3
3770002220115,skincare,1
4250035271180,makeup,3
4251232284324,makeup,3
4894532923502,haircare,2
4894532923519,haircare,4
4894532923526,haircare,2
8886467033056,haircare,2
8886467033070,haircare,2
6295125035608,makeup,2
7798317827108,makeup,3
6972858360022,skincare,3
5600461407766,skincare,1
7702433291903,makeup,6
3250390320791,skincare,2
7702031293620,haircare,1
7702026177119,skincare,1
4063367108778,skincare,1
3500590021333,skincare,2
0616576127128,skincare,1
8001117570327,skincare,1
3048117570648,skincare,1
7909189138517,haircare,1
3574661629810,skincare,1
3600551069449,haircare,3
4058172675379,skincare,1
42420125,skincare,1
7501056342999,haircare,6
3577056009648,skincare,1
5201279020798,skincare,1
5202663170396,skincare,1
5943048002788,skincare,1
4337256242967,skincare,2
4072600282274,haircare,1
8718951493469,skincare,1
4743318182933,haircare,1
5410091752859,skincare,1
8003693400487,skincare,1
5029066007148,haircare,1
5060072731214,haircare,1
4056489235989,skincare,3
3560070923465,skincare,1
5045096490552,skincare,1
4061462227479,skincare,1
5057753285661,skincare,1
4088600263328,haircare,1
3600542462914,haircare,2
4005808692842,skincare,1
8814859080081,skincare,1
4902430296021,skincare,1
3331849020773,skincare,1
4305615911052,skincare,2
42117612,skincare,1
4064133003150,skincare,2
3760148158540,haircare,4
8436025308081,skincare,1
3401381382353,skincare,2
3564700718445,haircare,6
0080878197637,haircare,1
3660005432212,skincare,9
4058172508394,skincare,1
4058172508417,skincare,1
4005900932990,skincare,1
8001090989932,skincare,2
5000101189760,skincare,1
5060120166432,haircare,2
8718951185807,skincare,1
7319866010157,skincare,1
8718951313378,skincare,1
87342949,skincare,1
7026110003284,skincare,1
4084500654860,haircare,1
8003520013064,skincare,1
3574661516332,makeup,1
7391715011423,skincare,1
3605540873502,skincare,1
7032069728567,skincare,1
7350087734118,skincare,4
9000101216035,haircare,2
4008890006467,haircare,1
7702277569343,haircare,1
42353782,haircare,1
7340083489198,skincare,1
0022400000473,haircare,1
5708657221575,skincare,2
0817513019883,haircare,2
0098400024825,skincare,1
3560071132774,skincare,2
0884486462404,haircare,1
30074576,makeup,2
3474630621084,haircare,2
4056489564416,skincare,1
7791293028835,skincare,1
3600541946613,haircare,1
0667556256925,skincare,1
8717163640777,skincare,3
3014260279165,skincare,2
4305615827858,skincare,3
3700479135933,skincare,1
4897066837208,skincare,1
4337256024273,skincare,1
4005808980239,skincare,1
8008277263304,haircare,1
4800888221902,skincare,2
3564700117187,skincare,6
7775005010257,skincare,1
8714319214509,skincare,1
3574661544830,haircare,4
7774900004507,haircare,1
3337875722520,skincare,1
4058172716553,skincare,1
7501056330347,skincare,1
4056489370406,skincare,2
4056489370390,skincare,2
3616303302993,skincare,1
4059729408945,makeup,2
8717763021662,skincare,5
7791293040127,skincare,3
12411870,skincare,1
3660005662763,skincare,2
8436097092536,haircare,1
8001841920450,skincare,7
3600541327900,haircare,1
4800135003275,skincare,1
8019622128087,skincare,1
0810021200262,skincare,1
0022796900920,haircare,2
8001841923802,skincare,1
0011110380784,skincare,1
0851817007641,skincare,1
3574661574394,haircare,1
5902811786904,skincare,1
3282770145175,skincare,8
8851929013938,skincare,1
8720674126098,haircare,1
7640175610081,skincare,1
5901761958836,skincare,1
8714319235771,skincare,1
3350033527089,skincare,1
8001120702982,skincare,1
4002448101635,skincare,1
8740181023789,skincare,1
8009518248913,makeup,1
3760354680255,skincare,1
3760354680286,skincare,1
3760354680293,skincare,1
3760354680002,skincare,1
3760354680309,skincare,1
3760354680316,skincare,1
3760354680323,skincare,1
3760354680330,skincare,1
3760354680347,skincare,1
3760354680279,skincare,1
3760354680019,skincare,1
4058172936029,haircare,1
4058172936197,haircare,3
3760354680248,skincare,1
3760354680095,skincare,1
3760354680101,skincare,1
3760354680118,skincare,1
3760354680163,skincare,1
3760354680200,skincare,1
3760354680187,skincare,1
3760354680132,skincare,1
3760354680231,skincare,1
4059729231635,makeup,1
3616302463916,makeup,2
7506306211285,skincare,1
5900168902664,skincare,2
3574661659732,skincare,4
3560071163006,skincare,2
8005520611066,skincare,1
8941102313860,skincare,1
4066447106251,skincare,1
5060322952376,skincare,1
7509552843026,haircare,1
0072785103207,skincare,1
0628451857860,haircare,1
3600540877444,skincare,1
3600542418522,haircare,1
3760075070724,skincare,3
0859139006007,skincare,1
8720674130347,skincare,1
8004395111305,skincare,1
3574661701868,skincare,1
3468080009028,skincare,6
5903416006695,skincare,1
9327693007071,haircare,1
8719324667234,skincare,3
7908240506937,skincare,1
4066447105650,skincare,3
8719238033378,haircare,1
0012044045114,skincare,1
4021457645350,makeup,3
8806173478873,skincare,1
8941102316663,skincare,1
4260486333160,skincare,1
4066447220438,haircare,1
10195451,skincare,1
8680512633044,haircare,1
4058172739033,skincare,5
3660005187273,skincare,1
9005800305080,skincare,1
4005808467549,skincare,1
3600542397902,haircare,1
8710847937026,skincare,1
4066447108835,skincare,1
7627534532666,skincare,1
3400932857012,skincare,1
4021457647644,haircare,1
8006540323878,skincare,1
0608887094732,skincare,6
4005900471451,skincare,1
4066447302370,skincare,1
4005900388674,skincare,2
8998103017211,skincare,1
4021457647989,haircare,1
3614273490559,skincare,1
8999908763907,skincare,1
4009800001701,skincare,1
4061464491267,skincare,1
0381371196944,skincare,2
0764505190351,skincare,1
4066447107074,skincare,3
0667555840576,skincare,1
0062600380579,skincare,1
0303162013148,skincare,1
3282770141436,haircare,1
3770014398161,skincare,1
5060018594255,skincare,4
0667557015040,skincare,1
3574661492018,skincare,1
6920354822209,skincare,2
0884486041876,haircare,1
8034055288597,haircare,1
8470001549990,skincare,1
6931149445213,skincare,2
0782353223038,makeup,1
6933836107527,makeup,3
3600542452618,skincare,1
4066447106275,skincare,2
4066447105957,skincare,2
8901296049464,skincare,1
8904109498923,skincare,1
8904035413168,skincare,1
4008233153599,haircare,1
8008970004051,skincare,2
4305615826103,skincare,5
8714789895536,haircare,1
7319866009519,skincare,1
4005900462060,skincare,5
3245678674864,skincare,10
8720182608925,haircare,1
8480010191110,skincare,1
4010355917263,skincare,1
3468080008670,skincare,2
3245678562277,skincare,8
3245678562574,skincare,1
3245678561881,skincare,3
4005900267283,skincare,1
4005900363602,skincare,4
4005900368560,haircare,1
4005900458711,skincare,4
4005900531254,skincare,2
4005900602077,skincare,1
4005900757883,skincare,2
4005900804976,haircare,1
0810020173413,skincare,4
8720181025921,skincare,1
3574661685144,haircare,2
4056489368212,skincare,1
3560071257989,skincare,4
3600551054247,skincare,1
4005900597243,skincare,3
3245678127476,skincare,3
3245678674949,skincare,5
3245678674840,skincare,2
3282770206760,skincare,1
3564700718421,haircare,1
3245678106525,skincare,5
3245677744490,skincare,2
3245678704639,skincare,1
3245678044452,skincare,3
3245678704646,skincare,1
3245678042182,skincare,2
3245678044421,skincare,1
8711700927536,skincare,1
8710522467725,skincare,1
8432225114392,haircare,2
7702018621255,skincare,1
3245678691533,skincare,2
3245678691540,skincare,1
8718951348721,skincare,1
3564700840634,skincare,6
8718951085442,skincare,1
0041840831126,skincare,1
3574661365305,skincare,7
5057621442356,skincare,2
7643022210298,haircare,1
3574661634951,skincare,1
3282770113198,skincare,1
3264680028878,skincare,2
4012400800612,skincare,1
8720181292002,skincare,1
4894532922994,skincare,2
9005800329413,skincare,1
4066447276749,skincare,2
0071249317488,skincare,2
0066400012937,haircare,1
0667557016528,skincare,1
0052800482319,skincare,1
0667557016559,skincare,1
0302994113002,skincare,1
0062600953674,skincare,2
0842101102197,haircare,1
3433422404366,skincare,1
0092437325979,skincare,1
5028197272456,skincare,1
8718951564862,skincare,9
5010724527467,haircare,2
5010724529836,haircare,2
5397297038850,skincare,1
0062600063731,skincare,1
9300830048816,skincare,1
5200393867890,skincare,1
6292625179269,skincare,1
8712561231497,skincare,1
4011700740338,skincare,1
0810006942477,haircare,1
0860002624006,haircare,1
8006540687505,haircare,1
5281019037415,haircare,1
8906087775713,skincare,1
3348901614900,makeup,1
5701058006925,skincare,2
51112868,skincare,1
8961014250732,skincare,1
0605592006845,haircare,2
4806518334240,skincare,1
9355449000021,skincare,1
8056098240349,haircare,1
3596710514403,skincare,8
3600524048815,skincare,1
6282307208035,skincare,2
5060202712618,skincare,1
4066447384055,skincare,1
0602004127303,makeup,1
0074170401295,makeup,1
3378872217763,skincare,1
0022400011462,haircare,1
4105170650829,skincare,1
7643022210366,haircare,2
0095008028903,makeup,1
0074170443172,makeup,1
3614228115179,makeup,1
0048155920637,haircare,1
0608887110258,skincare,1
3538398000205,haircare,1
0662476140606,skincare,1
4005900952387,skincare,1
4005900009135,skincare,1
4005808157983,skincare,1
4005808996964,skincare,1
42345503,skincare,1
8906105490024,skincare,1
19043258,makeup,1
8410412029209,skincare,1
8712561631662,skincare,1
8690529516155,skincare,4
9335782003996,skincare,1
8850006344033,skincare,2
3560071277000,skincare,3
8718951268432,skincare,2
0800897129781,makeup,1
0800897828370,makeup,2
0800897813710,makeup,4
4059729277084,makeup,3
3616302748822,makeup,2
4005900649027,skincare,1
0817513015472,haircare,2
0817513015465,haircare,2
0817513015441,haircare,2
0817513019890,haircare,2
0817513015434,haircare,2
0817513019906,haircare,2
3574661537467,haircare,2
3600522248996,skincare,2
3600524063122,haircare,1
3600521893500,makeup,1
3600523635610,makeup,2
3600523723485,makeup,1
3600523503285,makeup,1
3600522471141,haircare,1
3600541938489,skincare,5
3600541744554,skincare,3
3600531143459,makeup,1
6135400000030,skincare,1
8718951544840,skincare,4
8718951576056,skincare,1
9310088024395,skincare,1
8718951544659,skincare,2
9300632026289,skincare,1
01128963,haircare,2
3574661731100,skincare,3
8594175680720,skincare,1
8594165007582,skincare,1
8718951487697,skincare,2
8594165001214,haircare,1
0503666622468,skincare,2
0681131248600,skincare,1
3178040695153,skincare,5
3401397097401,skincare,1
6988795213369,makeup,1
0745110662211,skincare,2
0634084471502,skincare,1
10417111,skincare,1
3606000537576,skincare,2
3606000560239,skincare,2
0312547701525,skincare,2
3600542525770,haircare,1
5054563117960,skincare,1
5054563086433,skincare,1
0022400621906,haircare,1
8606001250523,skincare,1
7680112750289,skincare,1
0381371196951,skincare,1
5310001229238,skincare,1
8710908842962,skincare,7
6952938456685,makeup,2
6972858366994,makeup,2
6295125036773,makeup,1
0667555840590,skincare,1
3760121213488,skincare,4
8901030937521,skincare,1
3245678075869,skincare,1
3245678562154,skincare,1
3245678044438,skincare,1
3245678044476,skincare,1
3245678141212,skincare,2
0077043608050,skincare,4
9327693002670,skincare,1
0305210143012,skincare,1
5201314114994,skincare,1
4088600559582,skincare,1
0667548032247,skincare,1
0018787930014,skincare,1
0056594002791,skincare,1
8712561485548,skincare,2
3660005588339,skincare,2
5012583203261,haircare,1
5012583210900,makeup,1
5902399889844,skincare,1
3245678675137,skincare,1
3245678127384,skincare,2
3596710524709,skincare,2
3245678080696,skincare,3
3245678674956,skincare,7
0057800892434,skincare,1
0667554906600,skincare,1
0835374001144,skincare,1
0839294001116,skincare,1
0810005414500,haircare,1
4066447377088,skincare,1
4005900720092,skincare,2
4021457638765,skincare,4
0195602083817,skincare,1
42438731,skincare,1
4066447355949,skincare,1
3600531465230,makeup,3
6932159604674,makeup,1
3178041351348,haircare,2
6901294095199,skincare,1
4066447240306,skincare,2
0850005911395,skincare,1
0309978695554,haircare,2
8720181204081,skincare,2
7310614024525,skincare,1
0875010001954,skincare,1
8886467010170,skincare,1
3660005338682,skincare,1
3600542525657,haircare,2
0086100013614,makeup,1
8410436433624,skincare,1
0800897129880,makeup,1
8680690707957,haircare,1
12412220,skincare,1
8710447279793,skincare,3
4066447233889,haircare,1
0851228005038,makeup,1
7649990771588,skincare,1
0735745796214,skincare,1
5713868005722,haircare,2
3596710517367,skincare,1
3596710517374,skincare,7
3596710517350,skincare,7
0764302290063,skincare,3
3574661578422,skincare,1
4906404793707,skincare,1
3517360019100,skincare,1
3517360017311,skincare,1
0764412204134,skincare,3
3660005248738,skincare,1
3660005906867,haircare,1
42345145,skincare,1
0087225221526,skincare,1
8718951589575,skincare,1
4250338427970,makeup,1
0810374027561,haircare,1
8718951612303,skincare,1
3600524098476,haircare,1
0018084829202,haircare,1
4005900701503,skincare,4
5391510478072,skincare,1
5391510478744,skincare,7
20179069,skincare,1
4005900879561,skincare,1
5015833316070,skincare,1
4059729422064,makeup,2
8006540838945,skincare,1
3760100682403,skincare,1
4897097266428,haircare,1
8720181297564,skincare,3
4005900440891,skincare,1
3350033199835,skincare,1
3574661491844,skincare,3
3574661617510,skincare,1
5410091755317,haircare,1
3564700559581,skincare,1
8904256002820,skincare,1
3596710516902,skincare,5
3596710516933,skincare,9
3596710517022,skincare,4
3596710517053,skincare,1
3596710517329,skincare,9
3596710517336,skincare,12
8006540768808,skincare,2
8720181030222,skincare,3
5410091729974,skincare,2
4056489643630,skincare,1
0815195017388,haircare,1
4005900602008,skincare,3
3660005787756,skincare,1
8411114087276,skincare,4
8720181284342,skincare,1
3506770032014,skincare,1
8711600637139,skincare,1
4809010508904,skincare,1
5051389044883,skincare,1
9555052703658,skincare,2
5025452000748,skincare,1
07735745,skincare,1
3607342727120,skincare,1
0192539000832,skincare,2
8436568460093,skincare,1
3600522372639,skincare,1
3600551074337,skincare,2
3600531662219,makeup,2
3600551125275,skincare,4
3600551054544,skincare,1
3600542525794,haircare,1
3600542513005,skincare,2
4779037560103,skincare,1
3600551119816,haircare,6
3600542133425,skincare,1
3256228667519,skincare,5
8001841739045,haircare,1
3574669907903,haircare,1
3760209541809,skincare,1
0800897250027,makeup,2
4059729203250,makeup,3
4251232256116,makeup,2
3600551072074,skincare,3
4056489254744,haircare,1
0676280014510,skincare,1
5060144647795,skincare,1
7290102259489,skincare,1
5028197557904,skincare,1
0070501027004,skincare,1
0681131176569,skincare,1
0079656049718,skincare,1
0792850909373,skincare,1
0681131732147,skincare,1
0667553897497,skincare,1
0681131039130,skincare,1
7500435209663,haircare,2
8680690700408,skincare,1
